"Hiragana";;;;;;
"metier.elements.Word";"hiragana>mot, L1>Ecriture>leçon 1";;"ら";"ら";"dico/kana_female/ra.wav";
"metier.elements.Word";"hiragana>mot, L1>Ecriture>leçon 1";;"り";"り";"dico/kana_female/ri.wav";
"metier.elements.Word";"hiragana>mot, L1>Ecriture>leçon 1";;"る";"る";"dico/kana_female/ru.wav";
"metier.elements.Word";"hiragana>mot, L1>Ecriture>leçon 1";;"れ";"れ";"dico/kana_female/re.wav";
"metier.elements.Word";"hiragana>mot, L1>Ecriture>leçon 1";;"ろ";"ろ";"dico/kana_female/ro.wav";
"metier.elements.Word";"hiragana>mot, L1>Ecriture>leçon 1";;"わ";"わ";"dico/kana_female/wa.wav";
"metier.elements.Word";"hiragana>mot, L1>Ecriture>leçon 1";;"を";"を";"dico/kana_female/wo.wav";
"metier.elements.Word";"hiragana>mot, L1>Ecriture>leçon 1";;"ん";"ん";"dico/kana_female/n.wav";
;;;;;;
"Katakana (mot)";;;;;;
"metier.elements.Word";"katakana>mot, L1>Ecriture>leçon 2";;"ア";"ア";"dico/kana_female/a.wav";
"metier.elements.Word";"katakana>mot, L1>Ecriture>leçon 2";;"イ";"イ";"dico/kana_female/i.wav";
"metier.elements.Word";"katakana>mot, L1>Ecriture>leçon 2";;"ウ";"ウ";"dico/kana_female/u.wav";
"metier.elements.Word";"katakana>mot, L1>Ecriture>leçon 2";;"エ";"エ";"dico/kana_female/e.wav";
"metier.elements.Word";"katakana>mot, L1>Ecriture>leçon 2";;"オ";"オ";"dico/kana_female/o.wav";
"metier.elements.Word";"katakana>mot, L1>Ecriture>leçon 2";;"カ";"カ";"dico/kana_female/ka.wav";
"metier.elements.Word";"katakana>mot, L1>Ecriture>leçon 2";;"キ";"キ";"dico/kana_female/ki.wav";
"metier.elements.Word";"katakana>mot, L1>Ecriture>leçon 2";;"ク";"ク";"dico/kana_female/ku.wav";
"metier.elements.Word";"katakana>mot, L1>Ecriture>leçon 2";;"ケ";"ケ";"dico/kana_female/ke.wav";
"metier.elements.Word";"katakana>mot, L1>Ecriture>leçon 2";;"コ";"コ";"dico/kana_female/ko.wav";
